0.300985074	-0.953628851	0	1
0.340919189	-0.940092605	0	1
0.380247162	-0.924884909	0	1
0.41889907	-0.908032802	0	1
0.456806191	-0.889566245	0	1
0.493901126	-0.869518072	0	1
0.530117924	-0.847923927	0	1
0.565392191	-0.824822205	0	1
0.599661212	-0.800253979	0	1
0.632864057	-0.774262931	0	1
0.664941692	-0.746895271	0	1
0.695837086	-0.718199659	0	1
0.725495307	-0.688227114	0	1
0.753863623	-0.657030926	0	1
0.780891598	-0.624666561	0	1
0.806531175	-0.591191562	0	1
0.83073677	-0.556665446	0	1
0.853465345	-0.521149599	0	1
0.87467649	-0.484707167	0	1
0.894332492	-0.447402944	0	1
0.912398403	-0.409303254	0	1
0.928842104	-0.370475838	0	1
0.943634357	-0.33098973	0	1
0.956748862	-0.290915134	0	1
0.968162303	-0.250323301	0	1
0.977854387	-0.209286403	0	1
0.985807881	-0.167877401	0	1
0.992008645	-0.126169919	0	1
0.996445654	-0.084238112	0	1
0.999111018	-0.042156532	0	1
1	0	0	1
1	0	1	2
1.042156532	0	0.999111018	2
1.084238112	0	0.996445654	2
1.126169919	0	0.992008645	2
1.167877401	0	0.985807881	2
1.209286403	0	0.977854387	2
1.250323301	0	0.968162303	2
1.290915134	0	0.956748862	2
1.33098973	0	0.943634357	2
1.370475838	0	0.928842104	2
1.409303254	0	0.912398403	2
1.447402944	0	0.894332492	2
1.484707167	0	0.87467649	2
1.521149599	0	0.853465345	2
1.556665446	0	0.83073677	2
1.591191562	0	0.806531175	2
1.624666561	0	0.780891598	2
1.657030926	0	0.753863623	2
1.688227114	0	0.725495307	2
1.718199659	0	0.695837086	2
1.746895271	0	0.664941692	2
1.774262931	0	0.632864057	2
1.800253979	0	0.599661212	2
1.824822205	0	0.565392191	2
1.847923927	0	0.530117924	2
1.869518072	0	0.493901126	2
1.889566245	0	0.456806191	2
1.908032802	0	0.41889907	2
1.924884909	0	0.380247162	2
1.940092605	0	0.340919189	2
1.953628851	0	0.300985074	2
1.965469579	0	0.260515818	2
1.975593738	0	0.219583374	2
1.983983327	0	0.17826052	2
1.990623429	0	0.136620725	2
1.995502239	0	0.094738023	2
1.998611082	0	0.05268688	2
1.999944431	0	0.010542062	2
1.999499915	0	-0.031621499	2
1.997278325	0	-0.073728839	2
1.993283611	0	-0.115705091	2
1.987522875	0	-0.157475624	2
1.980006358	0	-0.198966171	2
1.970747427	0	-0.240102964	2
1.959762542	0	-0.280812862	2
1.947071234	0	-0.321023485	2
1.932696068	0	-0.36066334	2
1.916662602	0	-0.399661949	2
1.898999344	0	-0.437949973	2
1.879737698	0	-0.475459339	2
1.85891191	0	-0.512123355	2
1.836559008	0	-0.547876834	2
1.812718735	0	-0.582656209	2
1.787433478	0	-0.616399642	2
1.760748192	0	-0.649047138	2
1.732710324	0	-0.680540653	2
1.703369724	0	-0.710824191	2
1.672778558	0	-0.73984391	2
1.640991217	0	-0.767548213	2
1.608064216	0	-0.793887844	2
1.5740561	0	-0.818815971	2
1.539027332	0	-0.842288273	2
1.503040194	0	-0.864263017	2
1.466158669	0	-0.884701134	2
1.42844833	0	-0.903566283	2
1.389976226	0	-0.920824925	2
1.350810759	0	-0.936446374	2
1.311021562	0	-0.950402855	2
1.270679381	0	-0.962669555	2
1.229855942	0	-0.973224664	2
1.188623827	0	-0.982049414	2
1.147056346	0	-0.989128117	2
1.105227404	0	-0.994448185	2
1.063211372	0	-0.998000162	2
1.021082952	0	-0.99977773	2
0.978917048	0	-0.99977773	2
0.936788628	0	-0.998000162	2
0.894772596	0	-0.994448185	2
0.852943654	0	-0.989128117	2
0.811376173	0	-0.982049414	2
0.770144058	0	-0.973224664	2
0.729320619	0	-0.962669555	2
0.688978438	0	-0.950402855	2
0.649189241	0	-0.936446374	2
0.610023774	0	-0.920824925	2
0.57155167	0	-0.903566283	2
0.533841331	0	-0.884701134	2
0.496959806	0	-0.864263017	2
0.460972668	0	-0.842288273	2
0.4259439	0	-0.818815971	2
0.391935784	0	-0.793887844	2
0.359008783	0	-0.767548213	2
0.327221442	0	-0.73984391	2
0.296630276	0	-0.710824191	2
0.267289676	0	-0.680540653	2
0.239251808	0	-0.649047138	2
0.212566522	0	-0.616399642	2
0.187281265	0	-0.582656209	2
0.163440992	0	-0.547876834	2
0.14108809	0	-0.512123355	2
0.120262302	0	-0.475459339	2
0.101000656	0	-0.437949973	2
0.083337398	0	-0.399661949	2
0.067303932	0	-0.36066334	2
0.052928766	0	-0.321023485	2
0.040237458	0	-0.280812862	2
0.029252573	0	-0.240102964	2
0.019993642	0	-0.198966171	2
0.012477125	0	-0.157475624	2
0.006716389	0	-0.115705091	2
0.002721675	0	-0.073728839	2
0.000500085	0	-0.031621499	2
5.55691E-05	0	0.010542062	2
0.001388918	0	0.05268688	2
0.004497761	0	0.094738023	2
0.009376571	0	0.136620725	2
0.016016673	0	0.17826052	2
0.024406262	0	0.219583374	2
0.034530421	0	0.260515818	2
0.046371149	0	0.300985074	2
0.059907395	0	0.340919189	2
0.075115091	0	0.380247162	2
0.091967198	0	0.41889907	2
0.110433755	0	0.456806191	2
0.130481928	0	0.493901126	2
0.152076073	0	0.530117924	2
0.175177795	0	0.565392191	2
0.199746021	0	0.599661212	2
0.225737069	0	0.632864057	2
0.253104729	0	0.664941692	2
0.281800341	0	0.695837086	2
0.311772886	0	0.725495307	2
0.342969074	0	0.753863623	2
0.375333439	0	0.780891598	2
0.408808438	0	0.806531175	2
0.443334554	0	0.83073677	2
0.478850401	0	0.853465345	2
0.515292833	0	0.87467649	2
0.552597056	0	0.894332492	2
0.590696746	0	0.912398403	2
0.629524162	0	0.928842104	2
0.66901027	0	0.943634357	2
0.709084866	0	0.956748862	2
0.749676699	0	0.968162303	2
0.790713597	0	0.977854387	2
0.832122599	0	0.985807881	2
0.873830081	0	0.992008645	2
0.915761888	0	0.996445654	2
0.957843468	0	0.999111018	2
1	0	1	2
